latitude,longitude,avg_rating,#cafes,#pubs
37.85658025,-122.25270515,3.975,2,0
37.858883899999995,-122.2608665,4.025,2,0
37.85658025,-122.25185305,3.95,2,0
37.858883899999995,-122.2608665,4.025,2,0
37.85814856469255,-122.25948924836351,4.05,2,0
37.857475172871645,-122.2693274,4.0,3,0
37.8572758,-122.25270515,3.975,2,0
37.85697081963795,-122.27776215,4.125,3,1
37.858883899999995,-122.25972465000001,4.0,2,0
37.858883899999995,-122.2608665,4.025,2,0
37.8569217186342,-122.28077135000001,4.125,6,1
37.859596749999994,-122.2693274,4.0,3,0
37.8591618532337,-122.262020008458,4.05,4,0
37.85138867923391,-122.2469577,4.025,1,1
37.859596749999994,-122.264458984215,4.025,3,0
37.8591618532337,-122.262020008458,4.05,4,0
37.846919299999996,-122.2327692,4.125,2,0
37.858249192997,-122.2732539,4.075,4,0
37.858249192997,-122.2732539,4.1,4,0
37.85658025,-122.25183665,4.0,2,0
37.85814856469255,-122.2523767,4.0,2,0
37.8598956932893,-122.264458984215,4.05,3,0
37.8598956932893,-122.264458984215,4.05,3,0
37.858249192997,-122.2693274,4.025,2,0
37.859596749999994,-122.264426334215,4.05,3,0
37.8569217186342,-122.2856556009925,4.15,6,1
37.86028962335905,-122.2693274,4.025,2,0
37.85993587335905,-122.2693274,4.025,2,0
37.85843476963795,-122.2732539,4.1,4,1
37.85658025,-122.25179499999999,4.025,1,0
37.8587002,-122.26170458421501,4.05,3,0
37.858883899999995,-122.26170458421501,4.025,2,0
37.859596749999994,-122.264426334215,4.05,3,0
37.85993587335905,-122.264826434215,4.075,3,0
37.858249192997,-122.2701544,4.1,4,0
37.85993587335905,-122.2693274,4.05,2,0
37.85938245,-122.289514119355,4.125,5,1
37.8598956932893,-122.264458984215,4.05,3,0
37.85814856469255,-122.2523767,4.0,2,0
37.85843476963795,-122.27705835,4.15,4,1
37.859424250000004,-122.25972465000001,4.025,2,0
37.8591618532337,-122.262020008458,4.05,4,0
37.858249192997,-122.27722745,4.15,4,1
37.858249192997,-122.27722745,4.15,4,1
37.85796486469255,-122.25185305,4.0,2,0
37.85814856469255,-122.2523767,4.0,2,0
37.85658025,-122.25179499999999,4.025,1,0
37.85658025,-122.25179499999999,4.025,1,0
37.870124000000004,-122.15662900000001,3.725,1,1
37.85658025,-122.25179499999999,4.025,1,0
37.859424250000004,-122.25972465000001,4.0,2,0
37.859596749999994,-122.264426334215,4.05,3,0
37.85814856469255,-122.25183665,4.025,2,0
37.8569217186342,-122.2796295,4.2,6,1
37.859653726708046,-122.25972465000001,3.975,2,0
37.85843476963795,-122.27705835,4.15,4,1
37.859424250000004,-122.25972465000001,4.025,2,0
37.85814856469255,-122.2523767,4.0,2,0
37.858490419637945,-122.2732539,4.125,4,1
37.858446206680256,-122.27902995,4.2,6,1
37.859424250000004,-122.25270515,3.95,2,0
37.85799410668025,-122.27940459999999,4.225,6,1
37.85959705,-122.25270515,3.975,2,0
37.85945805668025,-122.27722745,4.15,4,2
37.8598956932893,-122.264426334215,4.05,2,0
37.8598956932893,-122.264426334215,4.05,2,0
37.85959705,-122.25270515,3.975,2,0
37.8598956932893,-122.264426334215,4.05,2,0
37.85959705,-122.25972465000001,4.025,2,0
37.860128599999996,-122.2523767,3.95,2,0
37.859653726708046,-122.25972465000001,3.975,2,0
37.8587081227175,-122.2523767,3.975,2,0
37.859424250000004,-122.25972465000001,4.0,2,0
37.859424250000004,-122.25972465000001,4.0,2,0
37.8592724800393,-122.27827625,4.175,5,1
37.85959705,-122.25972465000001,4.025,2,0
37.8592724800393,-122.27902995,4.225,6,1
37.859653726708046,-122.25972465000001,4.025,1,0
37.8591618532337,-122.262020008458,4.05,3,0
37.859921118634205,-122.2796295,4.2,6,1
37.857461959591504,-122.281609434215,4.125,7,1
37.8592724800393,-122.27827625,4.175,5,1
37.857461959591504,-122.281609434215,4.125,7,1
37.8604467,-122.2562657,3.975,2,0
37.860128599999996,-122.2523767,3.95,2,0
37.860128599999996,-122.2523767,3.95,2,0
37.860128599999996,-122.2523767,3.95,2,0
37.86018527670805,-122.25972465000001,4.0,2,0
37.8599508,-122.26193968421501,4.025,2,0
37.86018527670805,-122.2523767,3.975,2,0
37.86048968061755,-122.2562657,3.975,2,0
37.86053085,-122.2732539,4.075,3,1
37.85990305,-122.25972465000001,4.025,1,0
37.8592724800393,-122.27902995,4.225,6,1
37.859099706680254,-122.281609434215,4.125,7,1
37.860249443289305,-122.264426334215,4.05,2,0
37.86048968061755,-122.2562657,3.975,2,0
37.8611221,-122.25236029999999,3.95,2,0
37.85945805668025,-122.27795474999999,4.15,4,2
37.85945805668025,-122.27795474999999,4.15,4,2
37.8604467,-122.2562657,3.975,2,0
37.86078823187335,-122.29435084673901,4.025,5,1
37.8604467,-122.2562657,3.975,2,0
37.860249443289305,-122.264426334215,4.025,1,0
37.8592724800393,-122.27827625,4.175,5,1
37.8611221,-122.25236029999999,3.95,2,0
37.86053085,-122.2693274,4.075,2,1
37.85945805668025,-122.27795474999999,4.15,4,2
37.86053085,-122.2732539,4.075,3,1
37.85945805668025,-122.27795474999999,4.15,4,2
37.860282587610754,-122.262020008458,4.025,2,0
37.86000747670805,-122.262020008458,4.025,2,0
37.86054040668025,-122.2796295,4.225,6,1
37.86081195668025,-122.2796295,4.175,5,1
37.86190285,-122.2857569,4.1,6,1
37.86048968061755,-122.2562657,3.975,2,0
37.8611221,-122.25236029999999,3.95,2,0
37.8610379,-122.25236029999999,4.0,2,0
37.8610379,-122.25236029999999,3.975,2,0
37.86108088061755,-122.25624930000001,4.0,2,0
37.86054040668025,-122.2790961,4.2,6,1
37.86053085,-122.2732539,4.075,3,1
37.860434600000005,-122.2604911,4.025,1,0
37.86108088061755,-122.25624930000001,4.0,2,0
37.86053085,-122.2732539,4.075,3,1
37.8621576,-122.25231865,3.95,1,0
37.8622003,-122.25231865,3.925,1,0
37.8617798,-122.2732539,4.1,3,1
37.86211638061755,-122.25972465000001,4.025,1,0
37.8616116,-122.2605795,4.05,2,0
37.86211638061755,-122.25972465000001,4.025,1,0
37.8616116,-122.25972465000001,4.05,1,0
37.86108088061755,-122.25624930000001,4.0,2,0
37.860876149999996,-122.27790006744,4.125,3,2
37.8621576,-122.25231865,3.975,1,0
37.861302800000004,-122.2857569,4.075,7,1
37.86187725,-122.289514119355,4.05,6,1
37.862140249999996,-122.2865839,4.1,6,2
37.86078823187335,-122.29435084673901,4.075,5,1
37.86189916238105,-122.293318569355,4.075,5,2
37.860876149999996,-122.27790006744,4.125,3,2
37.86189916238105,-122.293318569355,4.075,5,2
37.86108088061755,-122.25624930000001,4.0,2,0
37.860905900000006,-122.264426334215,4.05,1,0
37.86193903187335,-122.293318569355,4.075,5,2
37.862140249999996,-122.2865839,4.1,6,2
37.86189916238105,-122.293318569355,4.075,5,2
37.86186375,-122.2732714,4.125,3,1
37.8621251,-122.27339181744,4.125,3,1
37.86193903187335,-122.293318569355,4.075,5,2
37.8622003,-122.25231865,3.925,1,0
37.86187725,-122.289514119355,4.05,6,1
37.86188565,-122.264426334215,4.05,1,0
37.8622003,-122.25231865,3.925,1,0
37.86189916238105,-122.293318569355,4.075,5,2
37.86187725,-122.289514119355,4.1,6,1
37.8622003,-122.25231865,3.95,1,0
37.86117995,-122.264426334215,4.05,1,1
37.86211638061755,-122.25620765,4.0,1,0
37.86187725,-122.290229569355,4.075,5,1
37.8621576,-122.25231865,3.975,1,0
37.86193903187335,-122.29435084673901,4.1,5,1
37.8621251,-122.27795474999999,4.125,3,2
37.8616116,-122.264426334215,4.05,1,0
37.86126123943035,-122.265179934215,4.1,2,1
37.8619623,-122.27256481744,4.1,2,2
37.86187725,-122.290229569355,4.075,5,1
37.8621576,-122.25620765,3.975,1,0
37.86189916238105,-122.293318569355,4.075,5,2
37.86196875,-122.29435084673901,4.075,5,1
37.86187725,-122.290229569355,4.075,5,1
37.86164323943035,-122.264458984215,4.125,2,1
37.8621744,-122.281296974363,4.2,5,1
37.8616116,-122.264426334215,4.05,1,0
37.8622003,-122.25620765,3.95,1,0
37.8621251,-122.27339181744,4.125,3,1
37.86251104417765,-122.2865839,4.05,7,1
37.8632028508473,-122.26057142424301,4.025,1,0
37.8621576,-122.25620765,3.975,1,0
37.86193903187335,-122.293318569355,4.075,5,2
37.8621251,-122.27339181744,4.1,3,1
37.8621576,-122.25620765,3.975,1,0
37.8616116,-122.264426334215,4.05,1,0
37.8622003,-122.25620765,3.95,1,0
37.8621251,-122.27795474999999,4.125,3,2
37.8621576,-122.25620765,3.975,1,0
37.8621576,-122.25620765,3.975,1,0
37.8622003,-122.25231865,3.95,1,0
37.862140249999996,-122.2865839,4.1,6,2
37.862140249999996,-122.28898989999999,4.1,6,1
37.8622003,-122.25231865,3.95,1,0
37.86188565,-122.264426334215,4.075,1,1
37.862161799999996,-122.26921891744,4.075,2,2
37.86251104417765,-122.2865839,4.05,7,1
37.8621744,-122.2783911,4.125,4,2
37.8622638,-122.25644965000001,4.025,1,0
37.863499743812994,-122.26267010000001,4.025,1,0
37.8621251,-122.27339181744,4.125,3,1
37.8622638,-122.25644965000001,4.025,1,0
37.8633837,-122.2865839,4.025,7,1
37.86187725,-122.290229569355,4.075,5,1
37.86196875,-122.293318569355,4.1,5,2
37.86187725,-122.289514119355,4.1,6,1
37.86211638061755,-122.25620765,4.0,1,0
37.86189916238105,-122.293318569355,4.075,5,2
37.86189916238105,-122.293318569355,4.075,5,2
37.862161799999996,-122.27339181744,4.075,3,1
37.8622003,-122.25620765,3.95,1,0
37.8622003,-122.25620765,3.95,1,0
37.8622003,-122.25231865,3.95,1,0
37.86188565,-122.26306615,4.05,1,0
37.862176067066954,-122.264458984215,4.1,1,1
37.8622003,-122.25231865,3.95,1,0
37.86211638061755,-122.25620765,4.0,1,0
37.86188565,-122.26307385000001,4.05,1,1
37.86263625,-122.27806960000001,4.1,3,2
37.862747049999996,-122.25659915,4.025,1,0
37.8622003,-122.25620765,3.95,1,0
37.8625023513992,-122.264426334215,4.075,1,1
37.86263625,-122.27736536744001,4.1,3,2
37.8625023513992,-122.264426334215,4.075,1,1
37.86188565,-122.264426334215,4.075,1,1
37.8631144,-122.25659915,4.05,1,0
37.863501,-122.2625817,4.025,0,0
37.862840500000004,-122.28898989999999,4.1,6,2
37.862669,-122.294519946739,4.075,5,2
37.862747049999996,-122.25659915,4.025,1,0
37.86188565,-122.264113874363,4.075,1,1
37.862262543813,-122.25620955,3.975,1,0
37.86188565,-122.264113874363,4.075,1,1
37.863499743812994,-122.263013226135,4.025,1,0
37.8621744,-122.2855179,4.075,5,1
37.8631144,-122.25659915,4.05,1,0
37.8622192017158,-122.264826434215,4.125,1,1
37.863501,-122.2625817,4.025,0,0
37.863499743812994,-122.26267010000001,4.025,1,0
37.861947099999995,-122.26307385000001,4.025,1,1
37.861947099999995,-122.26307385000001,4.025,1,1
37.86263625,-122.27339181744,4.075,3,1
37.86261603943035,-122.264426334215,4.1,1,1
37.8622661,-122.26845662400649,4.075,1,2
37.86344055,-122.2865839,4.05,6,1
37.861947099999995,-122.26307385000001,4.025,1,1
37.861947099999995,-122.26307385000001,4.025,1,1
37.86263625,-122.27806960000001,4.1,3,2
37.8622003,-122.25620765,3.95,1,0
37.862747049999996,-122.25644274999999,4.0,1,0
37.86263625,-122.27736536744001,4.1,3,2
37.8622271,-122.25620955,3.95,1,0
37.8635714570343,-122.260040074243,4.05,1,0
37.863499743812994,-122.263013226135,4.025,1,0
37.8631144,-122.25659915,4.05,1,0
37.8635714570343,-122.260040074243,4.05,1,0
37.86289485,-122.25207565,3.95,1,0
37.863499743812994,-122.26267010000001,4.025,1,0
37.86263625,-122.27736536744001,4.1,3,2
37.8622003,-122.25620765,3.95,1,0
37.863134599999995,-122.2683955582215,4.125,1,2
37.8622003,-122.25620765,3.95,1,0
37.863499743812994,-122.263013226135,4.025,1,0
37.863134599999995,-122.2733700240065,4.05,2,2
37.8631144,-122.25659915,4.05,1,0
37.862669,-122.293487669355,4.075,5,2
37.862669,-122.294519946739,4.075,5,2
37.862940050000006,-122.27339181744,4.05,3,2
37.8622003,-122.25620765,3.95,1,0
37.863501,-122.263013226135,4.025,1,0
37.8631144,-122.25659915,4.05,1,0
37.8622003,-122.25620765,3.95,1,0
37.8631671,-122.2696081240065,4.05,1,2
37.862940050000006,-122.27339181744,4.05,3,2
37.86263625,-122.27896045,4.1,3,2
37.863134599999995,-122.2692471240065,4.075,1,2
37.8635946005237,-122.286402217551,4.075,5,2
37.863499743812994,-122.263013226135,4.025,1,0
37.8629718,-122.264826434215,4.15,1,2
37.86359935,-122.263020926135,4.025,1,1
37.8631144,-122.25659915,4.05,1,0
37.862860408748,-122.293487669355,4.05,5,2
37.8622003,-122.25620765,3.95,1,0
37.862669,-122.293487669355,4.025,5,2
37.862840500000004,-122.2867893,4.1,6,2
37.862747049999996,-122.25659915,4.0,1,0
37.8631144,-122.25659915,4.05,1,0
37.862747049999996,-122.25659915,4.0,1,0
37.86386835,-122.2625817,4.05,0,0
37.86289485,-122.25207565,3.95,1,0
37.862747049999996,-122.25659915,4.0,1,0
37.862747049999996,-122.25659915,4.0,1,0
37.862348743813,-122.25620955,3.95,1,0
37.8622271,-122.25620955,3.95,1,0
37.8631144,-122.25659915,4.05,1,0
37.86359935,-122.263020926135,4.025,1,1
37.862747049999996,-122.25659915,4.0,1,0
37.8631144,-122.25659915,4.05,1,0
37.86359935,-122.263020926135,4.025,1,1
37.862747049999996,-122.25644274999999,3.975,1,0
37.862860408748,-122.293487669355,4.05,5,2
37.862747049999996,-122.25644274999999,3.975,1,0
37.8635714570343,-122.26057142424301,4.05,1,0
37.86289485,-122.25207565,3.95,1,0
37.86359935,-122.264113874363,4.05,1,1
37.862747049999996,-122.25644274999999,3.975,1,0
37.86359935,-122.263020926135,4.025,1,1
37.86313595,-122.293318569355,4.05,4,2
37.8631144,-122.25659915,4.05,1,0
37.86263625,-122.2783911,4.1,3,2
37.863155858748,-122.293487669355,4.0,4,2
37.8643777,-122.264113874363,4.075,1,2
37.862747049999996,-122.25659915,4.0,1,0
37.8642160513992,-122.264113874363,4.05,1,1
37.864094996651005,-122.27339181744,4.025,3,2
37.86300785,-122.25596655000001,3.95,1,0
37.8631144,-122.25659915,4.05,1,0
37.86402505,-122.286342667551,4.0,4,1
37.863155858748,-122.293487669355,4.0,4,2
37.864094996651005,-122.27339181744,4.05,3,2
37.8642160513992,-122.264113874363,4.05,1,1
37.8642160513992,-122.264113874363,4.05,1,1
37.862747049999996,-122.25644274999999,3.975,1,0
37.862747049999996,-122.25644274999999,3.975,1,0
37.862747049999996,-122.25659915,4.0,1,0
37.864094996651005,-122.27339181744,4.05,3,2
37.863501,-122.263013226135,4.025,1,0
37.86263625,-122.279979167551,4.15,4,1
37.863155858748,-122.293487669355,4.0,4,2
37.8631144,-122.2598497,4.05,1,0
37.8631144,-122.2598497,4.05,1,0
37.86359935,-122.264113874363,4.05,1,1
37.863616346651,-122.268269434215,4.125,1,2
37.863501,-122.263013226135,4.025,1,0
37.863501,-122.2625817,4.025,0,0
37.86359935,-122.264113874363,4.05,1,1
37.86386835,-122.2625817,4.05,0,0
37.8632041070343,-122.256679474243,3.975,1,0
37.86359935,-122.264113874363,4.05,1,1
37.8638619570343,-122.256679474243,4.05,1,0
37.86289485,-122.25207565,3.95,1,0
37.863616346651,-122.268269434215,4.125,1,2
37.8634049,-122.2561464,3.975,1,0
37.8638619570343,-122.256679474243,4.05,1,0
37.8638619570343,-122.256679474243,4.05,1,0
37.863501,-122.263013226135,4.025,1,0
37.86359935,-122.263020926135,4.025,1,1
37.864094996651005,-122.2700641240065,4.025,2,2
37.86359935,-122.263013226135,4.025,1,0
37.86386835,-122.2625817,4.05,0,0
37.864094996651005,-122.27736536744001,4.05,3,2
37.863155858748,-122.29279435000001,4.05,4,2
37.86386835,-122.2625817,4.05,0,0
37.863616346651,-122.2690051240065,4.075,1,2
37.863616346651,-122.2689606240065,4.075,1,2
37.86439645,-122.29485254673901,3.95,3,1
37.863616346651,-122.2687996240065,4.075,1,2
37.863583846651,-122.268269434215,4.125,1,2
37.864094996651005,-122.27510966744,4.05,3,2
37.8643777,-122.264113874363,4.075,1,2
37.863817600000004,-122.28634489999999,3.975,4,1
37.863616346651,-122.268269434215,4.125,1,2
37.8635714570343,-122.259930024243,4.05,1,0
37.863501,-122.263013226135,4.025,1,0
37.8638619570343,-122.256679474243,4.05,1,0
37.8642160513992,-122.26307385000001,4.025,1,1
37.86386835,-122.2623626545865,4.05,0,0
37.8650965921113,-122.267956974363,4.125,1,2
37.8638619570343,-122.256679474243,4.05,1,0
37.8635714570343,-122.256679474243,4.05,1,0
37.8650468,-122.26451397436301,4.15,1,2
37.864094996651005,-122.27013191744001,4.025,2,2
37.8650468,-122.26451397436301,4.15,1,2
37.8638619570343,-122.256679474243,4.05,1,0
37.8636661387623,-122.2683955582215,4.1,1,2
37.86386835,-122.2582869,4.025,0,0
37.8635714570343,-122.256679474243,4.025,1,0
37.8650468,-122.26451397436301,4.15,1,2
37.86359935,-122.263020926135,4.025,1,1
37.8633365570343,-122.2564569950465,3.95,1,0
37.864026258748,-122.293487669355,3.95,3,2
37.86386835,-122.2625817,4.05,0,0
37.863616346651,-122.2688631240065,4.075,1,2
37.863616346651,-122.2687116240065,4.075,1,2
37.8636661387623,-122.2683955582215,4.1,1,2
37.8642160513992,-122.26307385000001,4.025,1,1
37.863616346651,-122.26878362400649,4.075,1,2
37.863616346651,-122.2685401240065,4.075,1,2
37.864158849999995,-122.25710685,4.05,0,0
37.864094996651005,-122.27013891744,4.025,2,2
37.8650468,-122.2681413,4.125,1,2
37.8638619570343,-122.2564569950465,3.95,1,0
37.86263625,-122.279979167551,4.15,4,1
37.864094996651005,-122.2793828045865,4.05,4,2
37.86263625,-122.279979167551,4.1,5,1
37.864158849999995,-122.25710685,4.05,0,0
37.86359935,-122.263020926135,4.025,1,1
37.8644650005237,-122.2867893,4.0,5,2
37.86359935,-122.263020926135,4.025,1,1
37.8638619570343,-122.255765,3.95,1,0
37.8650965921113,-122.2681502,4.1,1,2
37.8638619570343,-122.25622672424299,3.95,1,0
37.864817,-122.26414652436301,4.125,1,2
37.864094996651005,-122.27014791744,4.025,2,2
37.863616346651,-122.2691836240065,4.05,1,2
37.863501,-122.26267010000001,4.025,1,0
37.864817,-122.26414652436301,4.125,1,2
37.864158849999995,-122.25710685,4.05,0,0
37.864094996651005,-122.27339181744,4.025,3,2
37.86599795,-122.2577199,3.95,0,0
37.86652335,-122.2568843708035,3.975,0,0
37.863501,-122.26267010000001,4.025,1,0
37.864094996651005,-122.27339181744,4.025,3,2
37.86449573943035,-122.264113874363,4.075,1,1
37.864158849999995,-122.25710685,4.05,0,0
37.864094996651005,-122.2697416240065,4.025,2,2
37.8658655,-122.26267010000001,4.025,1,0
37.8658655,-122.26267010000001,4.025,1,0
37.864382051399204,-122.264113874363,4.05,1,1
37.8638619570343,-122.25558665,3.95,1,0
37.863501,-122.26267010000001,4.025,1,0
37.864094996651005,-122.27015541744001,4.025,2,2
37.8650965921113,-122.2688026240065,4.075,1,2
37.86652335,-122.25683742080349,3.95,0,0
37.86552545,-122.2695656240065,4.025,2,2
37.8648515,-122.26451397436301,4.15,1,2
37.86449573943035,-122.264113874363,4.075,1,1
37.86386835,-122.2625817,4.05,0,0
37.8650965921113,-122.2687061240065,4.075,1,2
37.864094996651005,-122.26993341744,4.025,2,2
37.86623285,-122.25750192080349,3.975,0,0
37.86449573943035,-122.264113874363,4.075,1,1
37.86449573943035,-122.26307385000001,4.05,1,1
37.8650859,-122.29503359673899,3.95,3,1
37.864094996651005,-122.27736536744001,4.05,3,2
37.8650965921113,-122.2686156240065,4.075,1,2
37.8638619570343,-122.25561865,3.95,1,0
37.86386835,-122.2623626545865,4.05,0,0
37.864158849999995,-122.25710685,4.05,0,0
37.86449573943035,-122.26307385000001,4.05,1,1
37.8650965921113,-122.2685301240065,4.075,1,2
37.8638619570343,-122.25603765,3.95,1,0
37.8650965921113,-122.2683254,4.1,1,2
37.86652335,-122.25710685,4.025,0,0
37.86652335,-122.25710685,4.025,0,0
37.86402505,-122.28672975,4.025,4,1
37.864382051399204,-122.263020926135,4.025,1,1
37.8650965921113,-122.2682384,4.1,1,2
37.86386835,-122.2625817,4.05,0,0
37.8650859,-122.29503359673899,3.95,3,1
37.86596385,-122.26267010000001,4.025,1,0
37.8638619570343,-122.25510265,3.95,1,0
37.8638619570343,-122.25566665,3.95,1,0
37.8638619570343,-122.25539365,3.95,1,0
37.864382051399204,-122.264113874363,4.05,1,1
37.86652335,-122.2568843708035,3.975,0,0
37.86449573943035,-122.264113874363,4.075,1,1
37.86449573943035,-122.26307385000001,4.05,1,1
37.864158849999995,-122.25710685,4.05,0,0
37.86652335,-122.25633965,3.975,0,0
37.86386835,-122.2623626545865,4.05,0,0
37.86449573943035,-122.26307385000001,4.05,1,1
37.864817,-122.26414652436301,4.125,1,2
37.8638619570343,-122.25541215,3.95,1,0
37.86623285,-122.2577239,4.0,0,0
37.86386835,-122.2623626545865,4.05,0,0
37.8658655,-122.26267010000001,4.025,1,0
37.86623285,-122.26267010000001,4.05,1,0
37.8650965921113,-122.2681502,4.1,1,2
37.86652335,-122.2568843708035,4.0,0,0
37.86652335,-122.25683742080349,3.975,0,0
37.86596385,-122.26267010000001,4.025,1,0
37.8638619570343,-122.2520223,3.95,1,0
37.8646064,-122.286402217551,4.0,5,2
37.86596385,-122.26267010000001,4.025,1,0
37.864094996651005,-122.2772044640225,4.05,3,2
37.86652335,-122.25625865,3.975,0,0
37.864158849999995,-122.2603574,4.05,0,0
37.86596385,-122.26267010000001,4.025,1,0
37.8646064,-122.286402217551,3.975,4,2
37.86300785,-122.25149865,3.95,1,0
37.864158849999995,-122.25710685,4.05,0,0
37.86386835,-122.2623626545865,4.05,0,0
37.8638619570343,-122.25545414999999,3.95,1,0
37.8650965921113,-122.2686446240065,4.1,1,2
37.8644650005237,-122.29097543134901,3.95,3,2
37.86652335,-122.25710685,4.025,0,0
37.864158849999995,-122.25710685,4.05,0,0
37.86669423943035,-122.263020926135,4.05,1,1
37.8653398,-122.2783911,4.075,4,2
37.86596385,-122.26267010000001,4.025,1,0
37.86439645,-122.29329605000001,3.95,3,1
37.86669423943035,-122.264113874363,4.075,1,1
37.86652335,-122.2568843708035,4.0,0,0
37.8646705,-122.286402217551,3.975,4,2
37.8638619570343,-122.25514615,3.95,1,0
37.86652335,-122.25686142080349,3.975,0,0
37.8650965921113,-122.2689841240065,4.05,1,2
37.864158849999995,-122.25710685,4.05,0,0
37.86669423943035,-122.264113874363,4.075,1,1
37.86652335,-122.2568843708035,4.0,0,0
37.8650965921113,-122.2688346240065,4.1,1,2
37.86669423943035,-122.264113874363,4.075,1,1
37.8646064,-122.286402217551,4.0,5,2
37.8665805513992,-122.263020926135,4.025,1,1
37.8650965921113,-122.2687471240065,4.1,1,2
37.86623285,-122.2625817,4.05,0,0
37.86669423943035,-122.264113874363,4.075,1,1
37.86386835,-122.2623626545865,4.05,0,0
37.86386835,-122.2623626545865,4.05,0,0
37.86669423943035,-122.264113874363,4.075,1,1
37.8672453,-122.26451397436301,4.15,1,2
37.86386835,-122.2623626545865,4.05,0,0
37.86596385,-122.263020926135,4.025,1,1
37.86386835,-122.2623626545865,4.05,0,0
37.86669423943035,-122.263020926135,4.05,1,1
37.864158849999995,-122.25710685,4.05,0,0
37.86596385,-122.263020926135,4.025,1,1
37.864158849999995,-122.2603574,4.05,0,0
37.867417092111296,-122.2681413,4.125,1,2
37.8650965921113,-122.26818739999999,4.1,1,2
37.86652335,-122.25604265,3.975,0,0
37.86623285,-122.2625817,4.05,0,0
37.86596385,-122.26267010000001,4.025,1,0
37.8644869,-122.279979167551,4.075,5,2
37.86596385,-122.26267010000001,4.025,1,0
37.867417092111296,-122.2681413,4.125,1,2
37.8650859,-122.29503359673899,3.95,3,1
37.864158849999995,-122.2603574,4.05,0,0
37.864158849999995,-122.2603574,4.05,0,0
37.86784595,-122.2696336240065,4.025,2,2
37.86652335,-122.2568744208035,3.975,0,0
37.8670155,-122.26451397436301,4.125,1,2
37.864158849999995,-122.2603574,4.05,0,0
37.86386835,-122.2625817,4.05,0,0
37.86652335,-122.25515915,3.975,0,0
37.86652335,-122.25604865,3.975,0,0
37.867417092111296,-122.2681413,4.125,1,2
37.86470735,-122.2867893,4.0,5,1
37.86591623101485,-122.295861329481,3.95,4,1
37.867417092111296,-122.2681413,4.125,1,2
37.86652335,-122.25710685,4.025,0,0
37.867417092111296,-122.2681413,4.125,1,2
37.86623285,-122.2625817,4.05,0,0
37.86623285,-122.26267010000001,4.05,1,0
37.8670155,-122.26439642436301,4.125,1,2
37.8673673,-122.2681413,4.125,1,2
37.86623285,-122.26267010000001,4.05,1,0
37.86623285,-122.2625817,4.05,0,0
37.866742200000004,-122.264113874363,4.075,1,2
37.86623285,-122.26267010000001,4.05,1,0
37.8670155,-122.264314074363,4.1,1,2
37.86652335,-122.2568843708035,3.975,0,0
37.86669423943035,-122.264113874363,4.075,1,1
37.86652335,-122.25515765,3.975,0,0
37.867417092111296,-122.2681413,4.125,1,2
37.86623285,-122.26267010000001,4.05,1,0
37.86772015,-122.2687969240065,4.1,2,2
37.866742200000004,-122.264113874363,4.075,1,2
37.86669423943035,-122.264113874363,4.075,1,1
37.867417092111296,-122.2681413,4.125,1,2
37.86652335,-122.25548115000001,3.975,0,0
37.86772015,-122.2687969240065,4.1,2,2
37.86669423943035,-122.264113874363,4.075,1,1
37.867417092111296,-122.2681413,4.125,1,2
37.86652335,-122.25629115,3.975,0,0
37.86652335,-122.2568843708035,4.0,0,0
